DIRECTION,STUDY_DATE,VOLUME
W,01/04/2023 02:45:00 PM,729
E,01/04/2023 02:45:00 PM,528
W,01/04/2023 03:00:00 PM,787
E,01/04/2023 03:00:00 PM,519
W,01/04/2023 03:15:00 PM,819
E,01/04/2023 03:15:00 PM,577
W,01/04/2023 03:30:00 PM,924
E,01/04/2023 03:30:00 PM,572
W,01/04/2023 03:45:00 PM,1028
E,01/04/2023 03:45:00 PM,522
W,01/04/2023 04:00:00 PM,1022
E,01/04/2023 04:00:00 PM,541
W,01/04/2023 04:15:00 PM,1189
E,01/04/2023 04:15:00 PM,531
W,01/04/2023 04:30:00 PM,1161
E,01/04/2023 04:30:00 PM,604
W,01/04/2023 04:45:00 PM,1125
E,01/04/2023 04:45:00 PM,485
W,01/04/2023 05:00:00 PM,1088
E,01/04/2023 05:00:00 PM,477
W,01/04/2023 05:15:00 PM,1056
E,01/04/2023 05:15:00 PM,491
W,01/04/2023 05:30:00 PM,913
E,01/04/2023 05:30:00 PM,476
W,01/04/2023 05:45:00 PM,723
E,01/04/2023 05:45:00 PM,409
W,01/04/2023 06:00:00 PM,638
E,01/04/2023 06:00:00 PM,466
W,01/04/2023 06:15:00 PM,582
E,01/04/2023 06:15:00 PM,418
W,01/04/2023 06:30:00 PM,457
E,01/04/2023 06:30:00 PM,461
W,01/04/2023 06:45:00 PM,434
E,01/04/2023 06:45:00 PM,318
W,01/04/2023 07:00:00 PM,437
E,01/04/2023 07:00:00 PM,314
W,01/04/2023 07:15:00 PM,433
E,01/04/2023 07:15:00 PM,267
W,01/04/2023 07:30:00 PM,368
E,01/04/2023 07:30:00 PM,279
W,01/04/2023 07:45:00 PM,355
E,01/04/2023 07:45:00 PM,249
W,01/04/2023 08:00:00 PM,335
E,01/04/2023 08:00:00 PM,227
W,01/04/2023 08:15:00 PM,338
E,01/04/2023 08:15:00 PM,230
W,01/04/2023 08:30:00 PM,290
E,01/04/2023 08:30:00 PM,235
W,01/04/2023 08:45:00 PM,298
E,01/04/2023 08:45:00 PM,198
W,01/04/2023 09:00:00 PM,319
E,01/04/2023 09:00:00 PM,179
W,01/04/2023 09:15:00 PM,282
E,01/04/2023 09:15:00 PM,190
W,01/04/2023 09:30:00 PM,241
E,01/04/2023 09:30:00 PM,165
W,01/04/2023 09:45:00 PM,189
E,01/04/2023 09:45:00 PM,131
W,01/04/2023 10:00:00 PM,188
E,01/04/2023 10:00:00 PM,104
W,01/04/2023 10:15:00 PM,175
E,01/04/2023 10:15:00 PM,119
W,01/04/2023 10:30:00 PM,161
E,01/04/2023 10:30:00 PM,114
W,01/04/2023 10:45:00 PM,113
E,01/04/2023 10:45:00 PM,119
W,01/04/2023 11:00:00 PM,133
E,01/04/2023 11:00:00 PM,72
W,01/04/2023 11:15:00 PM,128
E,01/04/2023 11:15:00 PM,86
W,01/04/2023 11:30:00 PM,118
E,01/04/2023 11:30:00 PM,69
W,01/04/2023 11:45:00 PM,78
E,01/04/2023 11:45:00 PM,58
W,01/05/2023 12:00:00 AM,65
E,01/05/2023 12:00:00 AM,47
W,01/05/2023 12:15:00 AM,56
E,01/05/2023 12:15:00 AM,42
W,01/05/2023 12:30:00 AM,49
E,01/05/2023 12:30:00 AM,38
W,01/05/2023 12:45:00 AM,44
E,01/05/2023 12:45:00 AM,27
W,01/05/2023 01:00:00 AM,43
E,01/05/2023 01:00:00 AM,26
W,01/05/2023 01:15:00 AM,27
E,01/05/2023 01:15:00 AM,31
W,01/05/2023 01:30:00 AM,20
E,01/05/2023 01:30:00 AM,28
W,01/05/2023 01:45:00 AM,29
E,01/05/2023 01:45:00 AM,18
W,01/05/2023 02:00:00 AM,31
E,01/05/2023 02:00:00 AM,16
W,01/05/2023 02:15:00 AM,26
E,01/05/2023 02:15:00 AM,22
W,01/05/2023 02:30:00 AM,19
E,01/05/2023 02:30:00 AM,21
W,01/05/2023 02:45:00 AM,16
E,01/05/2023 02:45:00 AM,20
W,01/05/2023 03:00:00 AM,23
E,01/05/2023 03:00:00 AM,17
W,01/05/2023 03:15:00 AM,30
E,01/05/2023 03:15:00 AM,24
W,01/05/2023 03:30:00 AM,18
E,01/05/2023 03:30:00 AM,31
W,01/05/2023 03:45:00 AM,34
E,01/05/2023 03:45:00 AM,31
W,01/05/2023 04:00:00 AM,18
E,01/05/2023 04:00:00 AM,22
W,01/05/2023 04:15:00 AM,15
E,01/05/2023 04:15:00 AM,40
W,01/05/2023 04:30:00 AM,26
E,01/05/2023 04:30:00 AM,52
W,01/05/2023 04:45:00 AM,33
E,01/05/2023 04:45:00 AM,52
W,01/05/2023 05:00:00 AM,36
E,01/05/2023 05:00:00 AM,87
W,01/05/2023 05:15:00 AM,43
E,01/05/2023 05:15:00 AM,120
W,01/05/2023 05:30:00 AM,60
E,01/05/2023 05:30:00 AM,196
W,01/05/2023 05:45:00 AM,79
E,01/05/2023 05:45:00 AM,178
W,01/05/2023 06:00:00 AM,85
E,01/05/2023 06:00:00 AM,260
W,01/05/2023 06:15:00 AM,127
E,01/05/2023 06:15:00 AM,389
W,01/05/2023 06:30:00 AM,169
E,01/05/2023 06:30:00 AM,602
W,01/05/2023 06:45:00 AM,198
E,01/05/2023 06:45:00 AM,585
W,01/05/2023 07:00:00 AM,197
E,01/05/2023 07:00:00 AM,725
W,01/05/2023 07:15:00 AM,261
E,01/05/2023 07:15:00 AM,870
W,01/05/2023 07:30:00 AM,307
E,01/05/2023 07:30:00 AM,892
W,01/05/2023 07:45:00 AM,341
E,01/05/2023 07:45:00 AM,740
W,01/05/2023 08:00:00 AM,337
E,01/05/2023 08:00:00 AM,638
W,01/05/2023 08:15:00 AM,403
E,01/05/2023 08:15:00 AM,547
W,01/05/2023 08:30:00 AM,411
E,01/05/2023 08:30:00 AM,636
W,01/05/2023 08:45:00 AM,400
E,01/05/2023 08:45:00 AM,529
W,01/05/2023 09:00:00 AM,373
E,01/05/2023 09:00:00 AM,502
W,01/05/2023 09:15:00 AM,430
E,01/05/2023 09:15:00 AM,498
W,01/05/2023 09:30:00 AM,423
E,01/05/2023 09:30:00 AM,586
W,01/05/2023 09:45:00 AM,469
E,01/05/2023 09:45:00 AM,602
W,01/05/2023 10:00:00 AM,392
E,01/05/2023 10:00:00 AM,486
W,01/05/2023 10:15:00 AM,364
E,01/05/2023 10:15:00 AM,531
W,01/05/2023 10:30:00 AM,450
E,01/05/2023 10:30:00 AM,546
W,01/05/2023 10:45:00 AM,473
E,01/05/2023 10:45:00 AM,563
W,01/05/2023 11:00:00 AM,484
E,01/05/2023 11:00:00 AM,525
W,01/05/2023 11:15:00 AM,513
E,01/05/2023 11:15:00 AM,564
W,01/05/2023 11:30:00 AM,509
E,01/05/2023 11:30:00 AM,620
W,01/05/2023 11:45:00 AM,530
E,01/05/2023 11:45:00 AM,572
W,01/05/2023 12:00:00 PM,589
E,01/05/2023 12:00:00 PM,521
W,01/05/2023 12:15:00 PM,577
E,01/05/2023 12:15:00 PM,545
W,01/05/2023 12:30:00 PM,584
E,01/05/2023 12:30:00 PM,603
W,01/05/2023 12:45:00 PM,582
E,01/05/2023 12:45:00 PM,598
W,01/05/2023 01:00:00 PM,544
E,01/05/2023 01:00:00 PM,606
W,01/05/2023 01:15:00 PM,560
E,01/05/2023 01:15:00 PM,598
W,01/05/2023 01:30:00 PM,599
E,01/05/2023 01:30:00 PM,620
W,01/05/2023 01:45:00 PM,629
E,01/05/2023 01:45:00 PM,568
W,01/05/2023 02:00:00 PM,645
E,01/05/2023 02:00:00 PM,518
W,01/05/2023 02:15:00 PM,745
E,01/05/2023 02:15:00 PM,565
W,01/05/2023 02:30:00 PM,772
E,01/05/2023 02:30:00 PM,595
W,01/05/2023 02:45:00 PM,679
E,01/05/2023 02:45:00 PM,538
W,01/05/2023 03:00:00 PM,834
E,01/05/2023 03:00:00 PM,542
W,01/05/2023 03:15:00 PM,902
E,01/05/2023 03:15:00 PM,568
W,01/05/2023 03:30:00 PM,988
E,01/05/2023 03:30:00 PM,586
W,01/05/2023 03:45:00 PM,1019
E,01/05/2023 03:45:00 PM,566
W,01/05/2023 04:00:00 PM,1101
E,01/05/2023 04:00:00 PM,550
W,01/05/2023 04:15:00 PM,1201
E,01/05/2023 04:15:00 PM,563
W,01/05/2023 04:30:00 PM,1225
E,01/05/2023 04:30:00 PM,512
W,01/05/2023 04:45:00 PM,1173
E,01/05/2023 04:45:00 PM,519
W,01/05/2023 05:00:00 PM,1020
E,01/05/2023 05:00:00 PM,475
W,01/05/2023 05:15:00 PM,1018
E,01/05/2023 05:15:00 PM,498
W,01/05/2023 05:30:00 PM,943
E,01/05/2023 05:30:00 PM,498
W,01/05/2023 05:45:00 PM,715
E,01/05/2023 05:45:00 PM,462
W,01/05/2023 06:00:00 PM,637
E,01/05/2023 06:00:00 PM,444
W,01/05/2023 06:15:00 PM,548
E,01/05/2023 06:15:00 PM,385
W,01/05/2023 06:30:00 PM,492
E,01/05/2023 06:30:00 PM,396
W,01/05/2023 06:45:00 PM,469
E,01/05/2023 06:45:00 PM,364
W,01/05/2023 07:00:00 PM,439
E,01/05/2023 07:00:00 PM,301
W,01/05/2023 07:15:00 PM,388
E,01/05/2023 07:15:00 PM,280
W,01/05/2023 07:30:00 PM,326
E,01/05/2023 07:30:00 PM,262
W,01/05/2023 07:45:00 PM,422
E,01/05/2023 07:45:00 PM,283
W,01/05/2023 08:00:00 PM,406
E,01/05/2023 08:00:00 PM,269
W,01/05/2023 08:15:00 PM,398
E,01/05/2023 08:15:00 PM,234
W,01/05/2023 08:30:00 PM,321
E,01/05/2023 08:30:00 PM,217
W,01/05/2023 08:45:00 PM,299
E,01/05/2023 08:45:00 PM,205
W,01/05/2023 09:00:00 PM,325
E,01/05/2023 09:00:00 PM,180
W,01/05/2023 09:15:00 PM,316
E,01/05/2023 09:15:00 PM,161
W,01/05/2023 09:30:00 PM,248
E,01/05/2023 09:30:00 PM,172
W,01/05/2023 09:45:00 PM,208
E,01/05/2023 09:45:00 PM,122
W,01/05/2023 10:00:00 PM,205
E,01/05/2023 10:00:00 PM,136
W,01/05/2023 10:15:00 PM,185
E,01/05/2023 10:15:00 PM,113
W,01/05/2023 10:30:00 PM,131
E,01/05/2023 10:30:00 PM,133
W,01/05/2023 10:45:00 PM,101
E,01/05/2023 10:45:00 PM,85
W,01/05/2023 11:00:00 PM,121
E,01/05/2023 11:00:00 PM,106
W,01/05/2023 11:15:00 PM,132
E,01/05/2023 11:15:00 PM,72
W,01/05/2023 11:30:00 PM,107
E,01/05/2023 11:30:00 PM,56
W,01/05/2023 11:45:00 PM,106
E,01/05/2023 11:45:00 PM,59
W,01/06/2023 12:00:00 AM,60
E,01/06/2023 12:00:00 AM,65
W,01/06/2023 12:15:00 AM,63
E,01/06/2023 12:15:00 AM,46
W,01/06/2023 12:30:00 AM,41
E,01/06/2023 12:30:00 AM,39
W,01/06/2023 12:45:00 AM,41
E,01/06/2023 12:45:00 AM,36
W,01/06/2023 01:00:00 AM,41
E,01/06/2023 01:00:00 AM,34
W,01/06/2023 01:15:00 AM,33
E,01/06/2023 01:15:00 AM,26
W,01/06/2023 01:30:00 AM,34
E,01/06/2023 01:30:00 AM,36
W,01/06/2023 01:45:00 AM,30
E,01/06/2023 01:45:00 AM,29
W,01/06/2023 02:00:00 AM,28
E,01/06/2023 02:00:00 AM,25
W,01/06/2023 02:15:00 AM,29
E,01/06/2023 02:15:00 AM,18
W,01/06/2023 02:30:00 AM,25
E,01/06/2023 02:30:00 AM,23
W,01/06/2023 02:45:00 AM,28
E,01/06/2023 02:45:00 AM,23
W,01/06/2023 03:00:00 AM,26
E,01/06/2023 03:00:00 AM,31
W,01/06/2023 03:15:00 AM,24
E,01/06/2023 03:15:00 AM,23
W,01/06/2023 03:30:00 AM,24
E,01/06/2023 03:30:00 AM,23
W,01/06/2023 03:45:00 AM,14
E,01/06/2023 03:45:00 AM,35
W,01/06/2023 04:00:00 AM,14
E,01/06/2023 04:00:00 AM,38
W,01/06/2023 04:15:00 AM,16
E,01/06/2023 04:15:00 AM,37
W,01/06/2023 04:30:00 AM,24
E,01/06/2023 04:30:00 AM,44
W,01/06/2023 04:45:00 AM,26
E,01/06/2023 04:45:00 AM,53
W,01/06/2023 05:00:00 AM,27
E,01/06/2023 05:00:00 AM,86
W,01/06/2023 05:15:00 AM,45
E,01/06/2023 05:15:00 AM,113
W,01/06/2023 05:30:00 AM,52
E,01/06/2023 05:30:00 AM,161
W,01/06/2023 05:45:00 AM,75
E,01/06/2023 05:45:00 AM,185
W,01/06/2023 06:00:00 AM,88
E,01/06/2023 06:00:00 AM,249
W,01/06/2023 06:15:00 AM,104
E,01/06/2023 06:15:00 AM,346
W,01/06/2023 06:30:00 AM,186
E,01/06/2023 06:30:00 AM,520
W,01/06/2023 06:45:00 AM,224
E,01/06/2023 06:45:00 AM,506
W,01/06/2023 07:00:00 AM,221
E,01/06/2023 07:00:00 AM,589
W,01/06/2023 07:15:00 AM,265
E,01/06/2023 07:15:00 AM,725
W,01/06/2023 07:30:00 AM,320
E,01/06/2023 07:30:00 AM,768
W,01/06/2023 07:45:00 AM,342
E,01/06/2023 07:45:00 AM,648
W,01/06/2023 08:00:00 AM,323
E,01/06/2023 08:00:00 AM,600
W,01/06/2023 08:15:00 AM,355
E,01/06/2023 08:15:00 AM,586
W,01/06/2023 08:30:00 AM,437
E,01/06/2023 08:30:00 AM,651
W,01/06/2023 08:45:00 AM,403
E,01/06/2023 08:45:00 AM,579
W,01/06/2023 09:00:00 AM,383
E,01/06/2023 09:00:00 AM,505
W,01/06/2023 09:15:00 AM,422
E,01/06/2023 09:15:00 AM,566
W,01/06/2023 09:30:00 AM,426
E,01/06/2023 09:30:00 AM,595
W,01/06/2023 09:45:00 AM,434
E,01/06/2023 09:45:00 AM,623
W,01/06/2023 10:00:00 AM,392
E,01/06/2023 10:00:00 AM,513
W,01/06/2023 10:15:00 AM,380
E,01/06/2023 10:15:00 AM,512
W,01/06/2023 10:30:00 AM,456
E,01/06/2023 10:30:00 AM,586
W,01/06/2023 10:45:00 AM,444
E,01/06/2023 10:45:00 AM,516
W,01/06/2023 11:00:00 AM,494
E,01/06/2023 11:00:00 AM,516
W,01/06/2023 11:15:00 AM,558
E,01/06/2023 11:15:00 AM,558
W,01/06/2023 11:30:00 AM,573
E,01/06/2023 11:30:00 AM,583
W,01/06/2023 11:45:00 AM,530
E,01/06/2023 11:45:00 AM,583
W,01/06/2023 12:00:00 PM,584
E,01/06/2023 12:00:00 PM,605
W,01/06/2023 12:15:00 PM,644
E,01/06/2023 12:15:00 PM,604
W,01/06/2023 12:30:00 PM,630
E,01/06/2023 12:30:00 PM,610
W,01/06/2023 12:45:00 PM,630
E,01/06/2023 12:45:00 PM,547
W,01/06/2023 01:00:00 PM,596
E,01/06/2023 01:00:00 PM,589
W,01/06/2023 01:15:00 PM,657
E,01/06/2023 01:15:00 PM,602
W,01/06/2023 01:30:00 PM,713
E,01/06/2023 01:30:00 PM,626
W,01/06/2023 01:45:00 PM,626
E,01/06/2023 01:45:00 PM,652
W,01/06/2023 02:00:00 PM,706
E,01/06/2023 02:00:00 PM,575
W,01/06/2023 02:15:00 PM,743
E,01/06/2023 02:15:00 PM,607
W,01/06/2023 02:30:00 PM,783
E,01/06/2023 02:30:00 PM,623
W,01/06/2023 02:45:00 PM,770
E,01/06/2023 02:45:00 PM,590
W,01/06/2023 03:00:00 PM,887
E,01/06/2023 03:00:00 PM,595
W,01/06/2023 03:15:00 PM,940
E,01/06/2023 03:15:00 PM,568
W,01/06/2023 03:30:00 PM,905
E,01/06/2023 03:30:00 PM,581
W,01/06/2023 03:45:00 PM,911
E,01/06/2023 03:45:00 PM,573
W,01/06/2023 04:00:00 PM,1013
E,01/06/2023 04:00:00 PM,562
W,01/06/2023 04:15:00 PM,1060
E,01/06/2023 04:15:00 PM,582
W,01/06/2023 04:30:00 PM,1011
E,01/06/2023 04:30:00 PM,573
W,01/06/2023 04:45:00 PM,1038
E,01/06/2023 04:45:00 PM,554
W,01/06/2023 05:00:00 PM,960
E,01/06/2023 05:00:00 PM,612
W,01/06/2023 05:15:00 PM,892
E,01/06/2023 05:15:00 PM,521
W,01/06/2023 05:30:00 PM,860
E,01/06/2023 05:30:00 PM,579
W,01/06/2023 05:45:00 PM,706
E,01/06/2023 05:45:00 PM,526
W,01/06/2023 06:00:00 PM,680
E,01/06/2023 06:00:00 PM,572
W,01/06/2023 06:15:00 PM,630
E,01/06/2023 06:15:00 PM,492
W,01/06/2023 06:30:00 PM,552
E,01/06/2023 06:30:00 PM,457
W,01/06/2023 06:45:00 PM,502
E,01/06/2023 06:45:00 PM,450
W,01/06/2023 07:00:00 PM,461
E,01/06/2023 07:00:00 PM,375
W,01/06/2023 07:15:00 PM,387
E,01/06/2023 07:15:00 PM,361
W,01/06/2023 07:30:00 PM,384
E,01/06/2023 07:30:00 PM,274
W,01/06/2023 07:45:00 PM,351
E,01/06/2023 07:45:00 PM,244
W,01/06/2023 08:00:00 PM,341
E,01/06/2023 08:00:00 PM,237
W,01/06/2023 08:15:00 PM,381
E,01/06/2023 08:15:00 PM,247
W,01/06/2023 08:30:00 PM,332
E,01/06/2023 08:30:00 PM,188
W,01/06/2023 08:45:00 PM,301
E,01/06/2023 08:45:00 PM,212
W,01/06/2023 09:00:00 PM,314
E,01/06/2023 09:00:00 PM,188
W,01/06/2023 09:15:00 PM,308
E,01/06/2023 09:15:00 PM,193
W,01/06/2023 09:30:00 PM,295
E,01/06/2023 09:30:00 PM,200
W,01/06/2023 09:45:00 PM,358
E,01/06/2023 09:45:00 PM,197
W,01/06/2023 10:00:00 PM,324
E,01/06/2023 10:00:00 PM,179
W,01/06/2023 10:15:00 PM,226
E,01/06/2023 10:15:00 PM,180
W,01/06/2023 10:30:00 PM,167
E,01/06/2023 10:30:00 PM,127
W,01/06/2023 10:45:00 PM,192
E,01/06/2023 10:45:00 PM,145
W,01/06/2023 11:00:00 PM,186
E,01/06/2023 11:00:00 PM,137
W,01/06/2023 11:15:00 PM,189
E,01/06/2023 11:15:00 PM,124
W,01/06/2023 11:30:00 PM,159
E,01/06/2023 11:30:00 PM,74
W,01/06/2023 11:45:00 PM,132
E,01/06/2023 11:45:00 PM,82
W,01/07/2023 12:00:00 AM,125
E,01/07/2023 12:00:00 AM,89
W,01/07/2023 12:15:00 AM,93
E,01/07/2023 12:15:00 AM,76
W,01/07/2023 12:30:00 AM,74
E,01/07/2023 12:30:00 AM,65
W,01/07/2023 12:45:00 AM,75
E,01/07/2023 12:45:00 AM,63
W,01/07/2023 01:00:00 AM,58
E,01/07/2023 01:00:00 AM,47
W,01/07/2023 01:15:00 AM,52
E,01/07/2023 01:15:00 AM,43
W,01/07/2023 01:30:00 AM,51
E,01/07/2023 01:30:00 AM,56
W,01/07/2023 01:45:00 AM,67
E,01/07/2023 01:45:00 AM,40
W,01/07/2023 02:00:00 AM,44
E,01/07/2023 02:00:00 AM,27
W,01/07/2023 02:15:00 AM,48
E,01/07/2023 02:15:00 AM,36
W,01/07/2023 02:30:00 AM,31
E,01/07/2023 02:30:00 AM,45
W,01/07/2023 02:45:00 AM,39
E,01/07/2023 02:45:00 AM,41
W,01/07/2023 03:00:00 AM,25
E,01/07/2023 03:00:00 AM,30
W,01/07/2023 03:15:00 AM,28
E,01/07/2023 03:15:00 AM,40
W,01/07/2023 03:30:00 AM,37
E,01/07/2023 03:30:00 AM,31
W,01/07/2023 03:45:00 AM,19
E,01/07/2023 03:45:00 AM,27
W,01/07/2023 04:00:00 AM,28
E,01/07/2023 04:00:00 AM,36
W,01/07/2023 04:15:00 AM,29
E,01/07/2023 04:15:00 AM,28
W,01/07/2023 04:30:00 AM,17
E,01/07/2023 04:30:00 AM,31
W,01/07/2023 04:45:00 AM,29
E,01/07/2023 04:45:00 AM,40
W,01/07/2023 05:00:00 AM,24
E,01/07/2023 05:00:00 AM,45
W,01/07/2023 05:15:00 AM,42
E,01/07/2023 05:15:00 AM,67
W,01/07/2023 05:30:00 AM,52
E,01/07/2023 05:30:00 AM,59
W,01/07/2023 05:45:00 AM,52
E,01/07/2023 05:45:00 AM,69
W,01/07/2023 06:00:00 AM,65
E,01/07/2023 06:00:00 AM,71
W,01/07/2023 06:15:00 AM,77
E,01/07/2023 06:15:00 AM,96
W,01/07/2023 06:30:00 AM,112
E,01/07/2023 06:30:00 AM,135
W,01/07/2023 06:45:00 AM,131
E,01/07/2023 06:45:00 AM,134
W,01/07/2023 07:00:00 AM,145
E,01/07/2023 07:00:00 AM,118
W,01/07/2023 07:15:00 AM,163
E,01/07/2023 07:15:00 AM,130
W,01/07/2023 07:30:00 AM,165
E,01/07/2023 07:30:00 AM,207
W,01/07/2023 07:45:00 AM,162
E,01/07/2023 07:45:00 AM,179
W,01/07/2023 08:00:00 AM,158
E,01/07/2023 08:00:00 AM,201
W,01/07/2023 08:15:00 AM,216
E,01/07/2023 08:15:00 AM,272
W,01/07/2023 08:30:00 AM,243
E,01/07/2023 08:30:00 AM,385
W,01/07/2023 08:45:00 AM,270
E,01/07/2023 08:45:00 AM,403
W,01/07/2023 09:00:00 AM,281
E,01/07/2023 09:00:00 AM,318
W,01/07/2023 09:15:00 AM,274
E,01/07/2023 09:15:00 AM,412
W,01/07/2023 09:30:00 AM,356
E,01/07/2023 09:30:00 AM,469
W,01/07/2023 09:45:00 AM,356
E,01/07/2023 09:45:00 AM,485
W,01/07/2023 10:00:00 AM,385
E,01/07/2023 10:00:00 AM,461
W,01/07/2023 10:15:00 AM,425
E,01/07/2023 10:15:00 AM,476
W,01/07/2023 10:30:00 AM,451
E,01/07/2023 10:30:00 AM,530
W,01/07/2023 10:45:00 AM,470
E,01/07/2023 10:45:00 AM,566
W,01/07/2023 11:00:00 AM,477
E,01/07/2023 11:00:00 AM,546
W,01/07/2023 11:15:00 AM,496
E,01/07/2023 11:15:00 AM,575
W,01/07/2023 11:30:00 AM,505
E,01/07/2023 11:30:00 AM,636
W,01/07/2023 11:45:00 AM,526
E,01/07/2023 11:45:00 AM,602
W,01/07/2023 12:00:00 PM,540
E,01/07/2023 12:00:00 PM,566
W,01/07/2023 12:15:00 PM,536
E,01/07/2023 12:15:00 PM,568
W,01/07/2023 12:30:00 PM,573
E,01/07/2023 12:30:00 PM,636
W,01/07/2023 12:45:00 PM,589
E,01/07/2023 12:45:00 PM,608
W,01/07/2023 01:00:00 PM,596
E,01/07/2023 01:00:00 PM,578
W,01/07/2023 01:15:00 PM,657
E,01/07/2023 01:15:00 PM,631
W,01/07/2023 01:30:00 PM,582
E,01/07/2023 01:30:00 PM,659
W,01/07/2023 01:45:00 PM,645
E,01/07/2023 01:45:00 PM,569
W,01/07/2023 02:00:00 PM,661
E,01/07/2023 02:00:00 PM,604
W,01/07/2023 02:15:00 PM,643
E,01/07/2023 02:15:00 PM,600
W,01/07/2023 02:30:00 PM,644
E,01/07/2023 02:30:00 PM,655
W,01/07/2023 02:45:00 PM,629
E,01/07/2023 02:45:00 PM,586
W,01/07/2023 03:00:00 PM,647
E,01/07/2023 03:00:00 PM,576
W,01/07/2023 03:15:00 PM,682
E,01/07/2023 03:15:00 PM,531
W,01/07/2023 03:30:00 PM,643
E,01/07/2023 03:30:00 PM,532
W,01/07/2023 03:45:00 PM,658
E,01/07/2023 03:45:00 PM,536
W,01/07/2023 04:00:00 PM,652
E,01/07/2023 04:00:00 PM,566
W,01/07/2023 04:15:00 PM,646
E,01/07/2023 04:15:00 PM,532
W,01/07/2023 04:30:00 PM,647
E,01/07/2023 04:30:00 PM,574
W,01/07/2023 04:45:00 PM,648
E,01/07/2023 04:45:00 PM,521
W,01/07/2023 05:00:00 PM,626
E,01/07/2023 05:00:00 PM,520
W,01/07/2023 05:15:00 PM,692
E,01/07/2023 05:15:00 PM,502
W,01/07/2023 05:30:00 PM,616
E,01/07/2023 05:30:00 PM,541
W,01/07/2023 05:45:00 PM,558
E,01/07/2023 05:45:00 PM,456
W,01/07/2023 06:00:00 PM,533
E,01/07/2023 06:00:00 PM,457
W,01/07/2023 06:15:00 PM,467
E,01/07/2023 06:15:00 PM,477
W,01/07/2023 06:30:00 PM,449
E,01/07/2023 06:30:00 PM,426
W,01/07/2023 06:45:00 PM,387
E,01/07/2023 06:45:00 PM,371
W,01/07/2023 07:00:00 PM,351
E,01/07/2023 07:00:00 PM,314
W,01/07/2023 07:15:00 PM,370
E,01/07/2023 07:15:00 PM,318
W,01/07/2023 07:30:00 PM,364
E,01/07/2023 07:30:00 PM,312
W,01/07/2023 07:45:00 PM,345
E,01/07/2023 07:45:00 PM,242
W,01/07/2023 08:00:00 PM,315
E,01/07/2023 08:00:00 PM,228
W,01/07/2023 08:15:00 PM,306
E,01/07/2023 08:15:00 PM,252
W,01/07/2023 08:30:00 PM,313
E,01/07/2023 08:30:00 PM,192
W,01/07/2023 08:45:00 PM,255
E,01/07/2023 08:45:00 PM,229
W,01/07/2023 09:00:00 PM,289
E,01/07/2023 09:00:00 PM,204
W,01/07/2023 09:15:00 PM,292
E,01/07/2023 09:15:00 PM,201
W,01/07/2023 09:30:00 PM,249
E,01/07/2023 09:30:00 PM,193
W,01/07/2023 09:45:00 PM,236
E,01/07/2023 09:45:00 PM,153
W,01/07/2023 10:00:00 PM,230
E,01/07/2023 10:00:00 PM,158
W,01/07/2023 10:15:00 PM,215
E,01/07/2023 10:15:00 PM,142
W,01/07/2023 10:30:00 PM,186
E,01/07/2023 10:30:00 PM,157
W,01/07/2023 10:45:00 PM,171
E,01/07/2023 10:45:00 PM,154
W,01/07/2023 11:00:00 PM,194
E,01/07/2023 11:00:00 PM,155
W,01/07/2023 11:15:00 PM,160
E,01/07/2023 11:15:00 PM,131
W,01/07/2023 11:30:00 PM,156
E,01/07/2023 11:30:00 PM,98
W,01/07/2023 11:45:00 PM,111
E,01/07/2023 11:45:00 PM,111
W,01/08/2023 12:00:00 AM,104
E,01/08/2023 12:00:00 AM,89
W,01/08/2023 12:15:00 AM,116
E,01/08/2023 12:15:00 AM,84
W,01/08/2023 12:30:00 AM,85
E,01/08/2023 12:30:00 AM,90
W,01/08/2023 12:45:00 AM,72
E,01/08/2023 12:45:00 AM,83
W,01/08/2023 01:00:00 AM,52
E,01/08/2023 01:00:00 AM,64
W,01/08/2023 01:15:00 AM,56
E,01/08/2023 01:15:00 AM,52
W,01/08/2023 01:30:00 AM,62
E,01/08/2023 01:30:00 AM,41
W,01/08/2023 01:45:00 AM,63
E,01/08/2023 01:45:00 AM,50
W,01/08/2023 02:00:00 AM,42
E,01/08/2023 02:00:00 AM,49
W,01/08/2023 02:15:00 AM,31
E,01/08/2023 02:15:00 AM,36
W,01/08/2023 02:30:00 AM,35
E,01/08/2023 02:30:00 AM,34
W,01/08/2023 02:45:00 AM,27
E,01/08/2023 02:45:00 AM,21
W,01/08/2023 03:00:00 AM,18
E,01/08/2023 03:00:00 AM,33
W,01/08/2023 03:15:00 AM,35
E,01/08/2023 03:15:00 AM,41
W,01/08/2023 03:30:00 AM,24
E,01/08/2023 03:30:00 AM,20
W,01/08/2023 03:45:00 AM,17
E,01/08/2023 03:45:00 AM,30
W,01/08/2023 04:00:00 AM,21
E,01/08/2023 04:00:00 AM,25
W,01/08/2023 04:15:00 AM,19
E,01/08/2023 04:15:00 AM,20
W,01/08/2023 04:30:00 AM,10
E,01/08/2023 04:30:00 AM,34
W,01/08/2023 04:45:00 AM,22
E,01/08/2023 04:45:00 AM,25
W,01/08/2023 05:00:00 AM,17
E,01/08/2023 05:00:00 AM,28
W,01/08/2023 05:15:00 AM,31
E,01/08/2023 05:15:00 AM,47
W,01/08/2023 05:30:00 AM,30
E,01/08/2023 05:30:00 AM,42
W,01/08/2023 05:45:00 AM,36
E,01/08/2023 05:45:00 AM,49
